Date,drought_severity,drought_percent,wetness_severity,wetness_percent,0,-9,Year,Month,Day
1995-01-01,D4,0,W4,8.2,2,0,1995,01,01
1995-02-01,D0,0,W0,86.5,13.5,0,1995,02,01
1995-02-01,D0,0,W1,61,13.5,0,1995,02,01
1995-02-01,D0,0,W2,13.8,13.5,0,1995,02,01
1995-02-01,D0,0,W3,4,13.5,0,1995,02,01
1995-02-01,D0,0,W4,0,13.5,0,1995,02,01
1995-02-01,D1,0,W0,86.5,13.5,0,1995,02,01
1995-02-01,D1,0,W1,61,13.5,0,1995,02,01
1995-02-01,D1,0,W2,13.8,13.5,0,1995,02,01
1995-02-01,D1,0,W3,4,13.5,0,1995,02,01
1995-02-01,D1,0,W4,0,13.5,0,1995,02,01
1995-02-01,D2,0,W0,86.5,13.5,0,1995,02,01
1995-02-01,D2,0,W1,61,13.5,0,1995,02,01
1995-02-01,D2,0,W2,13.8,13.5,0,1995,02,01
1995-02-01,D2,0,W3,4,13.5,0,1995,02,01
1995-02-01,D2,0,W4,0,13.5,0,1995,02,01
1995-02-01,D3,0,W0,86.5,13.5,0,1995,02,01
1995-02-01,D3,0,W1,61,13.5,0,1995,02,01
1995-02-01,D3,0,W2,13.8,13.5,0,1995,02,01
1995-02-01,D3,0,W3,4,13.5,0,1995,02,01
1995-02-01,D3,0,W4,0,13.5,0,1995,02,01
1995-02-01,D4,0,W0,86.5,13.5,0,1995,02,01
1995-02-01,D4,0,W1,61,13.5,0,1995,02,01
1995-02-01,D4,0,W2,13.8,13.5,0,1995,02,01
1995-02-01,D4,0,W3,4,13.5,0,1995,02,01
1995-02-01,D4,0,W4,0,13.5,0,1995,02,01
1995-03-01,D0,0,W0,99.6,0.4,0,1995,03,01
1995-03-01,D0,0,W1,93.8,0.4,0,1995,03,01
1995-03-01,D0,0,W2,68.3,0.4,0,1995,03,01
1995-03-01,D0,0,W3,43,0.4,0,1995,03,01
1995-03-01,D0,0,W4,14.7,0.4,0,1995,03,01
1995-03-01,D1,0,W0,99.6,0.4,0,1995,03,01
1995-03-01,D1,0,W1,93.8,0.4,0,1995,03,01
1995-03-01,D1,0,W2,68.3,0.4,0,1995,03,01
1995-03-01,D1,0,W3,43,0.4,0,1995,03,01
1995-03-01,D1,0,W4,14.7,0.4,0,1995,03,01
1995-03-01,D2,0,W0,99.6,0.4,0,1995,03,01
1995-03-01,D2,0,W1,93.8,0.4,0,1995,03,01
1995-03-01,D2,0,W2,68.3,0.4,0,1995,03,01
1995-03-01,D2,0,W3,43,0.4,0,1995,03,01
1995-03-01,D2,0,W4,14.7,0.4,0,1995,03,01
1995-03-01,D3,0,W0,99.6,0.4,0,1995,03,01
1995-03-01,D3,0,W1,93.8,0.4,0,1995,03,01
1995-03-01,D3,0,W2,68.3,0.4,0,1995,03,01
1995-03-01,D3,0,W3,43,0.4,0,1995,03,01
1995-03-01,D3,0,W4,14.7,0.4,0,1995,03,01
1995-03-01,D4,0,W0,99.6,0.4,0,1995,03,01
1995-03-01,D4,0,W1,93.8,0.4,0,1995,03,01
1995-03-01,D4,0,W2,68.3,0.4,0,1995,03,01
1995-03-01,D4,0,W3,43,0.4,0,1995,03,01
1995-03-01,D4,0,W4,14.7,0.4,0,1995,03,01
1995-04-01,D0,0,W0,99.9,0.1,0,1995,04,01
1995-04-01,D0,0,W1,97.6,0.1,0,1995,04,01
1995-04-01,D0,0,W2,72.9,0.1,0,1995,04,01
1995-04-01,D0,0,W3,48.5,0.1,0,1995,04,01
1995-04-01,D0,0,W4,13,0.1,0,1995,04,01
1995-04-01,D1,0,W0,99.9,0.1,0,1995,04,01
1995-04-01,D1,0,W1,97.6,0.1,0,1995,04,01
1995-04-01,D1,0,W2,72.9,0.1,0,1995,04,01
1995-04-01,D1,0,W3,48.5,0.1,0,1995,04,01
1995-04-01,D1,0,W4,13,0.1,0,1995,04,01
1995-04-01,D2,0,W0,99.9,0.1,0,1995,04,01
1995-04-01,D2,0,W1,97.6,0.1,0,1995,04,01
1995-04-01,D2,0,W2,72.9,0.1,0,1995,04,01
1995-04-01,D2,0,W3,48.5,0.1,0,1995,04,01
1995-04-01,D2,0,W4,13,0.1,0,1995,04,01
1995-04-01,D3,0,W0,99.9,0.1,0,1995,04,01
1995-04-01,D3,0,W1,97.6,0.1,0,1995,04,01
1995-04-01,D3,0,W2,72.9,0.1,0,1995,04,01
1995-04-01,D3,0,W3,48.5,0.1,0,1995,04,01
1995-04-01,D3,0,W4,13,0.1,0,1995,04,01
1995-04-01,D4,0,W0,99.9,0.1,0,1995,04,01
1995-04-01,D4,0,W1,97.6,0.1,0,1995,04,01
1995-04-01,D4,0,W2,72.9,0.1,0,1995,04,01
1995-04-01,D4,0,W3,48.5,0.1,0,1995,04,01
1995-04-01,D4,0,W4,13,0.1,0,1995,04,01
1995-05-01,D0,0,W0,100.1,0,0,1995,05,01
1995-05-01,D0,0,W1,98.5,0,0,1995,05,01
1995-05-01,D0,0,W2,79.3,0,0,1995,05,01
1995-05-01,D0,0,W3,56,0,0,1995,05,01
1995-05-01,D0,0,W4,22.9,0,0,1995,05,01
1995-05-01,D1,0,W0,100.1,0,0,1995,05,01
1995-05-01,D1,0,W1,98.5,0,0,1995,05,01
1995-05-01,D1,0,W2,79.3,0,0,1995,05,01
1995-05-01,D1,0,W3,56,0,0,1995,05,01
1995-05-01,D1,0,W4,22.9,0,0,1995,05,01
1995-05-01,D2,0,W0,100.1,0,0,1995,05,01
1995-05-01,D2,0,W1,98.5,0,0,1995,05,01
1995-05-01,D2,0,W2,79.3,0,0,1995,05,01
1995-05-01,D2,0,W3,56,0,0,1995,05,01
1995-05-01,D2,0,W4,22.9,0,0,1995,05,01
1995-05-01,D3,0,W0,100.1,0,0,1995,05,01
1995-05-01,D3,0,W1,98.5,0,0,1995,05,01
1995-05-01,D3,0,W2,79.3,0,0,1995,05,01
1995-05-01,D3,0,W3,56,0,0,1995,05,01
1995-05-01,D3,0,W4,22.9,0,0,1995,05,01
1995-05-01,D4,0,W0,100.1,0,0,1995,05,01
1995-05-01,D4,0,W1,98.5,0,0,1995,05,01
1995-05-01,D4,0,W2,79.3,0,0,1995,05,01
1995-05-01,D4,0,W3,56,0,0,1995,05,01
1995-05-01,D4,0,W4,22.9,0,0,1995,05,01
1995-06-01,D0,0,W0,100.1,0,0,1995,06,01
1995-06-01,D0,0,W1,99.1,0,0,1995,06,01
1995-06-01,D0,0,W2,84.6,0,0,1995,06,01
1995-06-01,D0,0,W3,61.6,0,0,1995,06,01
1995-06-01,D0,0,W4,26.3,0,0,1995,06,01
1995-06-01,D1,0,W0,100.1,0,0,1995,06,01
1995-06-01,D1,0,W1,99.1,0,0,1995,06,01
1995-06-01,D1,0,W2,84.6,0,0,1995,06,01
1995-06-01,D1,0,W3,61.6,0,0,1995,06,01
1995-06-01,D1,0,W4,26.3,0,0,1995,06,01
1995-06-01,D2,0,W0,100.1,0,0,1995,06,01
1995-06-01,D2,0,W1,99.1,0,0,1995,06,01
1995-06-01,D2,0,W2,84.6,0,0,1995,06,01
1995-06-01,D2,0,W3,61.6,0,0,1995,06,01
1995-06-01,D2,0,W4,26.3,0,0,1995,06,01
1995-06-01,D3,0,W0,100.1,0,0,1995,06,01
1995-06-01,D3,0,W1,99.1,0,0,1995,06,01
1995-06-01,D3,0,W2,84.6,0,0,1995,06,01
1995-06-01,D3,0,W3,61.6,0,0,1995,06,01
1995-06-01,D3,0,W4,26.3,0,0,1995,06,01
1995-06-01,D4,0,W0,100.1,0,0,1995,06,01
1995-06-01,D4,0,W1,99.1,0,0,1995,06,01
1995-06-01,D4,0,W2,84.6,0,0,1995,06,01
1995-06-01,D4,0,W3,61.6,0,0,1995,06,01
1995-06-01,D4,0,W4,26.3,0,0,1995,06,01
1995-07-01,D0,0,W0,99.9,0,0,1995,07,01
1995-07-01,D0,0,W1,99.5,0,0,1995,07,01
1995-07-01,D0,0,W2,89.2,0,0,1995,07,01
1995-07-01,D0,0,W3,67.9,0,0,1995,07,01
1995-07-01,D0,0,W4,34.3,0,0,1995,07,01
1995-07-01,D1,0,W0,99.9,0,0,1995,07,01
1995-07-01,D1,0,W1,99.5,0,0,1995,07,01
1995-07-01,D1,0,W2,89.2,0,0,1995,07,01
1995-07-01,D1,0,W3,67.9,0,0,1995,07,01
1995-07-01,D1,0,W4,34.3,0,0,1995,07,01
1995-07-01,D2,0,W0,99.9,0,0,1995,07,01
1995-07-01,D2,0,W1,99.5,0,0,1995,07,01
1995-07-01,D2,0,W2,89.2,0,0,1995,07,01
1995-07-01,D2,0,W3,67.9,0,0,1995,07,01
1995-07-01,D2,0,W4,34.3,0,0,1995,07,01
1995-07-01,D3,0,W0,99.9,0,0,1995,07,01
1995-07-01,D3,0,W1,99.5,0,0,1995,07,01
1995-07-01,D3,0,W2,89.2,0,0,1995,07,01
1995-07-01,D3,0,W3,67.9,0,0,1995,07,01
1995-07-01,D3,0,W4,34.3,0,0,1995,07,01
1995-07-01,D4,0,W0,99.9,0,0,1995,07,01
1995-07-01,D4,0,W1,99.5,0,0,1995,07,01
1995-07-01,D4,0,W2,89.2,0,0,1995,07,01
1995-07-01,D4,0,W3,67.9,0,0,1995,07,01
1995-07-01,D4,0,W4,34.3,0,0,1995,07,01
1995-08-01,D0,0,W0,100,0,0,1995,08,01
1995-08-01,D0,0,W1,99.3,0,0,1995,08,01
1995-08-01,D0,0,W2,81.3,0,0,1995,08,01
1995-08-01,D0,0,W3,63,0,0,1995,08,01
1995-08-01,D0,0,W4,24.8,0,0,1995,08,01
1995-08-01,D1,0,W0,100,0,0,1995,08,01
1995-08-01,D1,0,W1,99.3,0,0,1995,08,01
1995-08-01,D1,0,W2,81.3,0,0,1995,08,01
1995-08-01,D1,0,W3,63,0,0,1995,08,01
1995-08-01,D1,0,W4,24.8,0,0,1995,08,01
1995-08-01,D2,0,W0,100,0,0,1995,08,01
1995-08-01,D2,0,W1,99.3,0,0,1995,08,01
1995-08-01,D2,0,W2,81.3,0,0,1995,08,01
1995-08-01,D2,0,W3,63,0,0,1995,08,01
1995-08-01,D2,0,W4,24.8,0,0,1995,08,01
1995-08-01,D3,0,W0,100,0,0,1995,08,01
1995-08-01,D3,0,W1,99.3,0,0,1995,08,01
1995-08-01,D3,0,W2,81.3,0,0,1995,08,01
1995-08-01,D3,0,W3,63,0,0,1995,08,01
1995-08-01,D3,0,W4,24.8,0,0,1995,08,01
1995-08-01,D4,0,W0,100,0,0,1995,08,01
1995-08-01,D4,0,W1,99.3,0,0,1995,08,01
1995-08-01,D4,0,W2,81.3,0,0,1995,08,01
1995-08-01,D4,0,W3,63,0,0,1995,08,01
1995-08-01,D4,0,W4,24.8,0,0,1995,08,01
1995-09-01,D0,0,W0,97.7,2.3,0,1995,09,01
1995-09-01,D0,0,W1,91.6,2.3,0,1995,09,01
1995-09-01,D0,0,W2,80.9,2.3,0,1995,09,01
1995-09-01,D0,0,W3,74.4,2.3,0,1995,09,01
1995-09-01,D0,0,W4,44,2.3,0,1995,09,01
1995-09-01,D1,0,W0,97.7,2.3,0,1995,09,01
1995-09-01,D1,0,W1,91.6,2.3,0,1995,09,01
1995-09-01,D1,0,W2,80.9,2.3,0,1995,09,01
1995-09-01,D1,0,W3,74.4,2.3,0,1995,09,01
1995-09-01,D1,0,W4,44,2.3,0,1995,09,01
1995-09-01,D2,0,W0,97.7,2.3,0,1995,09,01
1995-09-01,D2,0,W1,91.6,2.3,0,1995,09,01
1995-09-01,D2,0,W2,80.9,2.3,0,1995,09,01
1995-09-01,D2,0,W3,74.4,2.3,0,1995,09,01
1995-09-01,D2,0,W4,44,2.3,0,1995,09,01
1995-09-01,D3,0,W0,97.7,2.3,0,1995,09,01
1995-09-01,D3,0,W1,91.6,2.3,0,1995,09,01
1995-09-01,D3,0,W2,80.9,2.3,0,1995,09,01
1995-09-01,D3,0,W3,74.4,2.3,0,1995,09,01
1995-09-01,D3,0,W4,44,2.3,0,1995,09,01
1995-09-01,D4,0,W0,97.7,2.3,0,1995,09,01
1995-09-01,D4,0,W1,91.6,2.3,0,1995,09,01
1995-09-01,D4,0,W2,80.9,2.3,0,1995,09,01
1995-09-01,D4,0,W3,74.4,2.3,0,1995,09,01
1995-09-01,D4,0,W4,44,2.3,0,1995,09,01
1995-10-01,D0,11.3,W0,74.7,13.8,0,1995,10,01
1995-10-01,D0,11.3,W1,61,13.8,0,1995,10,01
1995-10-01,D0,11.3,W2,24.2,13.8,0,1995,10,01
1995-10-01,D0,11.3,W3,7.1,13.8,0,1995,10,01
1995-10-01,D0,11.3,W4,1.8,13.8,0,1995,10,01
1995-10-01,D1,5.6,W0,74.7,13.8,0,1995,10,01
1995-10-01,D1,5.6,W1,61,13.8,0,1995,10,01
1995-10-01,D1,5.6,W2,24.2,13.8,0,1995,10,01
1995-10-01,D1,5.6,W3,7.1,13.8,0,1995,10,01
1995-10-01,D1,5.6,W4,1.8,13.8,0,1995,10,01
1995-10-01,D2,1,W0,74.7,13.8,0,1995,10,01
1995-10-01,D2,1,W1,61,13.8,0,1995,10,01
1995-10-01,D2,1,W2,24.2,13.8,0,1995,10,01
1995-10-01,D2,1,W3,7.1,13.8,0,1995,10,01
1995-10-01,D2,1,W4,1.8,13.8,0,1995,10,01
1995-10-01,D3,0,W0,74.7,13.8,0,1995,10,01
1995-10-01,D3,0,W1,61,13.8,0,1995,10,01
1995-10-01,D3,0,W2,24.2,13.8,0,1995,10,01
1995-10-01,D3,0,W3,7.1,13.8,0,1995,10,01
1995-10-01,D3,0,W4,1.8,13.8,0,1995,10,01
1995-10-01,D4,0,W0,74.7,13.8,0,1995,10,01
1995-10-01,D4,0,W1,61,13.8,0,1995,10,01
1995-10-01,D4,0,W2,24.2,13.8,0,1995,10,01
1995-10-01,D4,0,W3,7.1,13.8,0,1995,10,01
1995-10-01,D4,0,W4,1.8,13.8,0,1995,10,01
1995-11-01,D0,15.5,W0,76.7,7.9,0,1995,11,01
1995-11-01,D0,15.5,W1,70.6,7.9,0,1995,11,01
1995-11-01,D0,15.5,W2,40.1,7.9,0,1995,11,01
1995-11-01,D0,15.5,W3,18.1,7.9,0,1995,11,01
1995-11-01,D0,15.5,W4,3.8,7.9,0,1995,11,01
1995-11-01,D1,11.6,W0,76.7,7.9,0,1995,11,01
1995-11-01,D1,11.6,W1,70.6,7.9,0,1995,11,01
1995-11-01,D1,11.6,W2,40.1,7.9,0,1995,11,01
1995-11-01,D1,11.6,W3,18.1,7.9,0,1995,11,01
1995-11-01,D1,11.6,W4,3.8,7.9,0,1995,11,01
1995-11-01,D2,4.4,W0,76.7,7.9,0,1995,11,01
1995-11-01,D2,4.4,W1,70.6,7.9,0,1995,11,01
1995-11-01,D2,4.4,W2,40.1,7.9,0,1995,11,01
1995-11-01,D2,4.4,W3,18.1,7.9,0,1995,11,01
1995-11-01,D2,4.4,W4,3.8,7.9,0,1995,11,01
1995-11-01,D3,1.8,W0,76.7,7.9,0,1995,11,01
1995-11-01,D3,1.8,W1,70.6,7.9,0,1995,11,01
1995-11-01,D3,1.8,W2,40.1,7.9,0,1995,11,01
1995-11-01,D3,1.8,W3,18.1,7.9,0,1995,11,01
1995-11-01,D3,1.8,W4,3.8,7.9,0,1995,11,01
1995-11-01,D4,0.3,W0,76.7,7.9,0,1995,11,01
1995-11-01,D4,0.3,W1,70.6,7.9,0,1995,11,01
1995-11-01,D4,0.3,W2,40.1,7.9,0,1995,11,01
1995-11-01,D4,0.3,W3,18.1,7.9,0,1995,11,01
1995-11-01,D4,0.3,W4,3.8,7.9,0,1995,11,01
1995-12-01,D0,36.6,W0,25.3,38,0,1995,12,01
1995-12-01,D0,36.6,W1,11.3,38,0,1995,12,01
1995-12-01,D0,36.6,W2,5.3,38,0,1995,12,01
1995-12-01,D0,36.6,W3,1.7,38,0,1995,12,01
1995-12-01,D0,36.6,W4,0.3,38,0,1995,12,01
1995-12-01,D1,28.4,W0,25.3,38,0,1995,12,01
1995-12-01,D1,28.4,W1,11.3,38,0,1995,12,01
1995-12-01,D1,28.4,W2,5.3,38,0,1995,12,01
1995-12-01,D1,28.4,W3,1.7,38,0,1995,12,01
1995-12-01,D1,28.4,W4,0.3,38,0,1995,12,01
1995-12-01,D2,19,W0,25.3,38,0,1995,12,01
1995-12-01,D2,19,W1,11.3,38,0,1995,12,01
1995-12-01,D2,19,W2,5.3,38,0,1995,12,01
1995-12-01,D2,19,W3,1.7,38,0,1995,12,01
1995-12-01,D2,19,W4,0.3,38,0,1995,12,01
1995-12-01,D3,10.2,W0,25.3,38,0,1995,12,01
1995-12-01,D3,10.2,W1,11.3,38,0,1995,12,01
1995-12-01,D3,10.2,W2,5.3,38,0,1995,12,01
1995-12-01,D3,10.2,W3,1.7,38,0,1995,12,01
1995-12-01,D3,10.2,W4,0.3,38,0,1995,12,01
1995-12-01,D4,3.7,W0,25.3,38,0,1995,12,01
1995-12-01,D4,3.7,W1,11.3,38,0,1995,12,01
1995-12-01,D4,3.7,W2,5.3,38,0,1995,12,01
1995-12-01,D4,3.7,W3,1.7,38,0,1995,12,01
1995-12-01,D4,3.7,W4,0.3,38,0,1995,12,01
1996-01-01,D0,35,W0,25.8,39.2,0,1996,01,01
1996-01-01,D0,35,W1,10.9,39.2,0,1996,01,01
1996-01-01,D0,35,W2,2.4,39.2,0,1996,01,01
1996-01-01,D0,35,W3,0.3,39.2,0,1996,01,01
1996-01-01,D0,35,W4,0,39.2,0,1996,01,01
1996-01-01,D1,29.5,W0,25.8,39.2,0,1996,01,01
1996-01-01,D1,29.5,W1,10.9,39.2,0,1996,01,01
1996-01-01,D1,29.5,W2,2.4,39.2,0,1996,01,01
1996-01-01,D1,29.5,W3,0.3,39.2,0,1996,01,01
1996-01-01,D1,29.5,W4,0,39.2,0,1996,01,01
1996-01-01,D2,21.8,W0,25.8,39.2,0,1996,01,01
1996-01-01,D2,21.8,W1,10.9,39.2,0,1996,01,01
1996-01-01,D2,21.8,W2,2.4,39.2,0,1996,01,01
1996-01-01,D2,21.8,W3,0.3,39.2,0,1996,01,01
1996-01-01,D2,21.8,W4,0,39.2,0,1996,01,01
1996-01-01,D3,18,W0,25.8,39.2,0,1996,01,01
1996-01-01,D3,18,W1,10.9,39.2,0,1996,01,01
1996-01-01,D3,18,W2,2.4,39.2,0,1996,01,01
1996-01-01,D3,18,W3,0.3,39.2,0,1996,01,01
1996-01-01,D3,18,W4,0,39.2,0,1996,01,01
1996-01-01,D4,10.8,W0,25.8,39.2,0,1996,01,01
1996-01-01,D4,10.8,W1,10.9,39.2,0,1996,01,01
1996-01-01,D4,10.8,W2,2.4,39.2,0,1996,01,01
1996-01-01,D4,10.8,W3,0.3,39.2,0,1996,01,01
1996-01-01,D4,10.8,W4,0,39.2,0,1996,01,01
1996-02-01,D0,24.8,W0,40.8,34.5,0,1996,02,01
1996-02-01,D0,24.8,W1,19.3,34.5,0,1996,02,01
1996-02-01,D0,24.8,W2,4.4,34.5,0,1996,02,01
1996-02-01,D0,24.8,W3,0.8,34.5,0,1996,02,01
1996-02-01,D0,24.8,W4,0,34.5,0,1996,02,01
1996-02-01,D1,20.6,W0,40.8,34.5,0,1996,02,01
1996-02-01,D1,20.6,W1,19.3,34.5,0,1996,02,01
1996-02-01,D1,20.6,W2,4.4,34.5,0,1996,02,01
1996-02-01,D1,20.6,W3,0.8,34.5,0,1996,02,01
1996-02-01,D1,20.6,W4,0,34.5,0,1996,02,01
1996-02-01,D2,15.6,W0,40.8,34.5,0,1996,02,01
1996-02-01,D2,15.6,W1,19.3,34.5,0,1996,02,01
1996-02-01,D2,15.6,W2,4.4,34.5,0,1996,02,01
1996-02-01,D2,15.6,W3,0.8,34.5,0,1996,02,01
1996-02-01,D2,15.6,W4,0,34.5,0,1996,02,01
1996-02-01,D3,11.8,W0,40.8,34.5,0,1996,02,01
1996-02-01,D3,11.8,W1,19.3,34.5,0,1996,02,01
1996-02-01,D3,11.8,W2,4.4,34.5,0,1996,02,01
1996-02-01,D3,11.8,W3,0.8,34.5,0,1996,02,01
1996-02-01,D3,11.8,W4,0,34.5,0,1996,02,01
1996-02-01,D4,5.8,W0,40.8,34.5,0,1996,02,01
1996-02-01,D4,5.8,W1,19.3,34.5,0,1996,02,01
1996-02-01,D4,5.8,W2,4.4,34.5,0,1996,02,01
1996-02-01,D4,5.8,W3,0.8,34.5,0,1996,02,01
1996-02-01,D4,5.8,W4,0,34.5,0,1996,02,01
1996-03-01,D0,28.9,W0,25.6,45.4,0,1996,03,01
1996-03-01,D0,28.9,W1,9,45.4,0,1996,03,01
1996-03-01,D0,28.9,W2,0.9,45.4,0,1996,03,01
1996-03-01,D0,28.9,W3,0.2,45.4,0,1996,03,01
1996-03-01,D0,28.9,W4,0,45.4,0,1996,03,01
1996-03-01,D1,22.7,W0,25.6,45.4,0,1996,03,01
1996-03-01,D1,22.7,W1,9,45.4,0,1996,03,01
1996-03-01,D1,22.7,W2,0.9,45.4,0,1996,03,01
1996-03-01,D1,22.7,W3,0.2,45.4,0,1996,03,01
1996-03-01,D1,22.7,W4,0,45.4,0,1996,03,01
1996-03-01,D2,16.8,W0,25.6,45.4,0,1996,03,01
1996-03-01,D2,16.8,W1,9,45.4,0,1996,03,01
1996-03-01,D2,16.8,W2,0.9,45.4,0,1996,03,01
1996-03-01,D2,16.8,W3,0.2,45.4,0,1996,03,01
1996-03-01,D2,16.8,W4,0,45.4,0,1996,03,01
1996-03-01,D3,12.4,W0,25.6,45.4,0,1996,03,01
1996-03-01,D3,12.4,W1,9,45.4,0,1996,03,01
1996-03-01,D3,12.4,W2,0.9,45.4,0,1996,03,01
1996-03-01,D3,12.4,W3,0.2,45.4,0,1996,03,01
1996-03-01,D3,12.4,W4,0,45.4,0,1996,03,01
1996-03-01,D4,5.7,W0,25.6,45.4,0,1996,03,01
1996-03-01,D4,5.7,W1,9,45.4,0,1996,03,01
1996-03-01,D4,5.7,W2,0.9,45.4,0,1996,03,01
1996-03-01,D4,5.7,W3,0.2,45.4,0,1996,03,01
1996-03-01,D4,5.7,W4,0,45.4,0,1996,03,01
1996-04-01,D0,30,W0,27.8,42.2,0,1996,04,01
1996-04-01,D0,30,W1,11.2,42.2,0,1996,04,01
1996-04-01,D0,30,W2,0.6,42.2,0,1996,04,01
1996-04-01,D0,30,W3,0,42.2,0,1996,04,01
1996-04-01,D0,30,W4,0,42.2,0,1996,04,01
1996-04-01,D1,25.1,W0,27.8,42.2,0,1996,04,01
1996-04-01,D1,25.1,W1,11.2,42.2,0,1996,04,01
1996-04-01,D1,25.1,W2,0.6,42.2,0,1996,04,01
1996-04-01,D1,25.1,W3,0,42.2,0,1996,04,01
1996-04-01,D1,25.1,W4,0,42.2,0,1996,04,01
1996-04-01,D2,16.6,W0,27.8,42.2,0,1996,04,01
1996-04-01,D2,16.6,W1,11.2,42.2,0,1996,04,01
1996-04-01,D2,16.6,W2,0.6,42.2,0,1996,04,01
1996-04-01,D2,16.6,W3,0,42.2,0,1996,04,01
1996-04-01,D2,16.6,W4,0,42.2,0,1996,04,01
1996-04-01,D3,11.6,W0,27.8,42.2,0,1996,04,01
1996-04-01,D3,11.6,W1,11.2,42.2,0,1996,04,01
1996-04-01,D3,11.6,W2,0.6,42.2,0,1996,04,01
1996-04-01,D3,11.6,W3,0,42.2,0,1996,04,01
1996-04-01,D3,11.6,W4,0,42.2,0,1996,04,01
1996-04-01,D4,5.2,W0,27.8,42.2,0,1996,04,01
1996-04-01,D4,5.2,W1,11.2,42.2,0,1996,04,01
1996-04-01,D4,5.2,W2,0.6,42.2,0,1996,04,01
1996-04-01,D4,5.2,W3,0,42.2,0,1996,04,01
1996-04-01,D4,5.2,W4,0,42.2,0,1996,04,01
1996-05-01,D0,30.9,W0,41.1,28,0,1996,05,01
1996-05-01,D0,30.9,W1,22.9,28,0,1996,05,01
1996-05-01,D0,30.9,W2,3.5,28,0,1996,05,01
1996-05-01,D0,30.9,W3,0.4,28,0,1996,05,01
1996-05-01,D0,30.9,W4,0,28,0,1996,05,01
1996-05-01,D1,26.3,W0,41.1,28,0,1996,05,01
1996-05-01,D1,26.3,W1,22.9,28,0,1996,05,01
1996-05-01,D1,26.3,W2,3.5,28,0,1996,05,01
1996-05-01,D1,26.3,W3,0.4,28,0,1996,05,01
1996-05-01,D1,26.3,W4,0,28,0,1996,05,01
1996-05-01,D2,14.6,W0,41.1,28,0,1996,05,01
1996-05-01,D2,14.6,W1,22.9,28,0,1996,05,01
1996-05-01,D2,14.6,W2,3.5,28,0,1996,05,01
1996-05-01,D2,14.6,W3,0.4,28,0,1996,05,01
1996-05-01,D2,14.6,W4,0,28,0,1996,05,01
1996-05-01,D3,8.6,W0,41.1,28,0,1996,05,01
1996-05-01,D3,8.6,W1,22.9,28,0,1996,05,01
1996-05-01,D3,8.6,W2,3.5,28,0,1996,05,01
1996-05-01,D3,8.6,W3,0.4,28,0,1996,05,01
1996-05-01,D3,8.6,W4,0,28,0,1996,05,01
1996-05-01,D4,1.9,W0,41.1,28,0,1996,05,01
1996-05-01,D4,1.9,W1,22.9,28,0,1996,05,01
1996-05-01,D4,1.9,W2,3.5,28,0,1996,05,01
1996-05-01,D4,1.9,W3,0.4,28,0,1996,05,01
1996-05-01,D4,1.9,W4,0,28,0,1996,05,01
1996-06-01,D0,30.4,W0,42.8,26.9,0,1996,06,01
1996-06-01,D0,30.4,W1,24.8,26.9,0,1996,06,01
1996-06-01,D0,30.4,W2,4,26.9,0,1996,06,01
1996-06-01,D0,30.4,W3,0.8,26.9,0,1996,06,01
1996-06-01,D0,30.4,W4,0,26.9,0,1996,06,01
1996-06-01,D1,25,W0,42.8,26.9,0,1996,06,01
1996-06-01,D1,25,W1,24.8,26.9,0,1996,06,01
1996-06-01,D1,25,W2,4,26.9,0,1996,06,01
1996-06-01,D1,25,W3,0.8,26.9,0,1996,06,01
1996-06-01,D1,25,W4,0,26.9,0,1996,06,01
1996-06-01,D2,14,W0,42.8,26.9,0,1996,06,01
1996-06-01,D2,14,W1,24.8,26.9,0,1996,06,01
1996-06-01,D2,14,W2,4,26.9,0,1996,06,01
1996-06-01,D2,14,W3,0.8,26.9,0,1996,06,01
1996-06-01,D2,14,W4,0,26.9,0,1996,06,01
1996-06-01,D3,7.5,W0,42.8,26.9,0,1996,06,01
1996-06-01,D3,7.5,W1,24.8,26.9,0,1996,06,01
1996-06-01,D3,7.5,W2,4,26.9,0,1996,06,01
1996-06-01,D3,7.5,W3,0.8,26.9,0,1996,06,01
1996-06-01,D3,7.5,W4,0,26.9,0,1996,06,01
1996-06-01,D4,1.6,W0,42.8,26.9,0,1996,06,01
1996-06-01,D4,1.6,W1,24.8,26.9,0,1996,06,01
1996-06-01,D4,1.6,W2,4,26.9,0,1996,06,01
1996-06-01,D4,1.6,W3,0.8,26.9,0,1996,06,01
1996-06-01,D4,1.6,W4,0,26.9,0,1996,06,01
1996-07-01,D0,28.5,W0,49.3,22.2,0,1996,07,01
1996-07-01,D0,28.5,W1,36.9,22.2,0,1996,07,01
1996-07-01,D0,28.5,W2,8.1,22.2,0,1996,07,01
1996-07-01,D0,28.5,W3,2.4,22.2,0,1996,07,01
1996-07-01,D0,28.5,W4,0,22.2,0,1996,07,01
1996-07-01,D1,22.3,W0,49.3,22.2,0,1996,07,01
1996-07-01,D1,22.3,W1,36.9,22.2,0,1996,07,01
1996-07-01,D1,22.3,W2,8.1,22.2,0,1996,07,01
1996-07-01,D1,22.3,W3,2.4,22.2,0,1996,07,01
1996-07-01,D1,22.3,W4,0,22.2,0,1996,07,01
1996-07-01,D2,12.3,W0,49.3,22.2,0,1996,07,01
1996-07-01,D2,12.3,W1,36.9,22.2,0,1996,07,01
1996-07-01,D2,12.3,W2,8.1,22.2,0,1996,07,01
